date,Name,Reference,isPartial
2018-06-11,0,9,False
2018-06-12,0,12,False
2018-06-13,0,14,False
2018-06-14,0,22,False
2018-06-15,0,16,False
2018-06-16,0,23,False
2018-06-17,0,100,False
2018-06-18,0,20,False
2018-06-19,0,11,False
2018-06-20,0,9,False
2018-06-21,0,10,False
2018-06-22,0,14,False
2018-06-23,0,80,False
2018-06-24,0,31,False
2018-06-25,0,11,False
2018-06-26,0,11,False
2018-06-27,0,85,False
2018-06-28,0,29,False
2018-06-29,0,10,False
2018-06-30,0,9,False
2018-07-01,0,9,False
2018-07-02,0,7,False
2018-07-03,0,6,False
2018-07-04,0,3,False
2018-07-05,0,3,False
2018-07-06,0,6,False
date,Lena Goeßling,Germany football,isPartial
2018-06-08,0,17,False
2018-06-09,0,11,False
2018-06-10,0,11,False
2018-06-11,0,9,False
2018-06-12,0,12,False
2018-06-13,0,15,False
2018-06-14,0,22,False
2018-06-15,0,16,False
2018-06-16,0,25,False
2018-06-17,0,100,False
2018-06-18,0,20,False
2018-06-19,0,10,False
2018-06-20,0,9,False
2018-06-21,0,10,False
2018-06-22,0,16,False
2018-06-23,0,79,False
2018-06-24,0,32,False
2018-06-25,0,10,False
2018-06-26,0,12,False
2018-06-27,0,88,False
2018-06-28,0,32,False
2018-06-29,0,10,False
2018-06-30,0,10,False
2018-07-01,0,10,False
2018-07-02,0,7,False
2018-07-03,0,6,False
2018-07-04,0,4,False
2018-07-05,0,3,False
2018-07-06,0,6,False
date,Laura Benkarth,Germany football,isPartial
2018-06-08,0,16,False
2018-06-09,0,11,False
2018-06-10,0,10,False
2018-06-11,0,9,False
2018-06-12,0,12,False
2018-06-13,0,14,False
2018-06-14,0,22,False
2018-06-15,0,16,False
2018-06-16,0,23,False
2018-06-17,0,100,False
2018-06-18,0,20,False
2018-06-19,0,11,False
2018-06-20,0,9,False
2018-06-21,0,10,False
2018-06-22,0,14,False
2018-06-23,0,80,False
2018-06-24,0,31,False
2018-06-25,0,11,False
2018-06-26,0,11,False
2018-06-27,0,85,False
2018-06-28,0,29,False
2018-06-29,0,10,False
2018-06-30,0,9,False
2018-07-01,0,9,False
2018-07-02,0,7,False
2018-07-03,0,6,False
2018-07-04,0,3,False
2018-07-05,0,3,False
2018-07-06,0,6,False
date,Tabea Kemme,Germany football,isPartial
2018-06-08,0,17,False
2018-06-09,0,11,False
2018-06-10,0,11,False
2018-06-11,0,9,False
2018-06-12,0,12,False
2018-06-13,0,15,False
2018-06-14,0,22,False
2018-06-15,0,16,False
2018-06-16,0,25,False
2018-06-17,0,100,False
2018-06-18,0,20,False
2018-06-19,0,10,False
2018-06-20,0,9,False
2018-06-21,0,10,False
2018-06-22,0,16,False
2018-06-23,0,79,False
2018-06-24,0,32,False
2018-06-25,0,10,False
2018-06-26,0,12,False
2018-06-27,0,88,False
2018-06-28,0,32,False
2018-06-29,0,10,False
2018-06-30,0,10,False
2018-07-01,0,10,False
2018-07-02,0,7,False
2018-07-03,0,6,False
2018-07-04,1,4,False
2018-07-05,0,3,False
2018-07-06,0,6,False
date,Sara Däbritz,Germany football,isPartial
2018-06-08,0,16,False
2018-06-09,0,11,False
2018-06-10,0,10,False
2018-06-11,0,9,False
2018-06-12,0,12,False
2018-06-13,0,14,False
2018-06-14,0,22,False
2018-06-15,0,16,False
2018-06-16,0,23,False
2018-06-17,0,100,False
2018-06-18,0,20,False
2018-06-19,0,11,False
2018-06-20,0,9,False
2018-06-21,0,10,False
2018-06-22,0,14,False
2018-06-23,0,80,False
2018-06-24,0,31,False
2018-06-25,0,11,False
2018-06-26,0,11,False
2018-06-27,0,85,False
2018-06-28,0,29,False
2018-06-29,0,10,False
2018-06-30,0,9,False
2018-07-01,0,9,False
2018-07-02,0,7,False
2018-07-03,0,6,False
2018-07-04,0,3,False
2018-07-05,0,3,False
2018-07-06,0,6,False
date,Lydie Saki,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Fatou Coulibaly,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,11,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Djelika Coulibaly,Ivory Coast football,isPartial
2018-06-08,0,15,False
2018-06-09,0,34,False
2018-06-10,0,100,False
2018-06-11,0,28,False
2018-06-12,0,26,False
2018-06-13,0,0,False
2018-06-14,0,28,False
2018-06-15,0,60,False
2018-06-16,0,51,False
2018-06-17,0,66,False
2018-06-18,0,58,False
2018-06-19,0,14,False
2018-06-20,0,43,False
2018-06-21,0,29,False
2018-06-22,0,29,False
2018-06-23,0,49,False
2018-06-24,0,49,False
2018-06-25,0,0,False
2018-06-26,0,42,False
2018-06-27,0,28,False
2018-06-28,0,29,False
2018-06-29,0,45,False
2018-06-30,0,0,False
2018-07-01,0,16,False
2018-07-02,0,29,False
2018-07-03,0,29,False
2018-07-04,0,0,False
2018-07-05,0,44,False
2018-07-06,0,14,False
date,Nina Kpaho,Ivory Coast football,isPartial
2018-06-08,0,21,False
2018-06-09,0,48,False
2018-06-10,0,96,False
2018-06-11,0,59,False
2018-06-12,0,28,False
2018-06-13,0,38,False
2018-06-14,0,40,False
2018-06-15,0,64,False
2018-06-16,0,72,False
2018-06-17,0,59,False
2018-06-18,0,61,False
2018-06-19,0,100,False
2018-06-20,0,61,False
2018-06-21,0,82,False
2018-06-22,0,74,False
2018-06-23,0,59,False
2018-06-24,0,71,False
2018-06-25,0,40,False
2018-06-26,0,70,False
2018-06-27,0,50,False
2018-06-28,0,51,False
2018-06-29,0,54,False
2018-06-30,0,24,False
2018-07-01,0,47,False
2018-07-02,0,30,False
2018-07-03,0,41,False
2018-07-04,0,21,False
2018-07-05,0,63,False
2018-07-06,0,20,False
date,Mariam Diakité,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Rita Akaffou,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Nadege Essoh,Ivory Coast football,isPartial
2018-06-08,0,21,False
2018-06-09,0,48,False
2018-06-10,0,96,False
2018-06-11,0,59,False
2018-06-12,0,28,False
2018-06-13,0,38,False
2018-06-14,0,40,False
2018-06-15,0,64,False
2018-06-16,0,72,False
2018-06-17,0,59,False
2018-06-18,0,61,False
2018-06-19,0,100,False
2018-06-20,0,61,False
2018-06-21,0,82,False
2018-06-22,0,74,False
2018-06-23,0,59,False
2018-06-24,0,71,False
2018-06-25,0,40,False
2018-06-26,0,70,False
2018-06-27,0,50,False
2018-06-28,0,51,False
2018-06-29,0,54,False
2018-06-30,0,24,False
2018-07-01,0,47,False
2018-07-02,0,30,False
2018-07-03,0,41,False
2018-07-04,0,21,False
2018-07-05,0,63,False
2018-07-06,0,20,False
date,Ines Nrehy,Ivory Coast football,isPartial
2018-06-08,0,21,False
2018-06-09,0,48,False
2018-06-10,0,96,False
2018-06-11,0,59,False
2018-06-12,0,28,False
2018-06-13,0,38,False
2018-06-14,0,40,False
2018-06-15,0,64,False
2018-06-16,0,72,False
2018-06-17,0,59,False
2018-06-18,0,61,False
2018-06-19,0,100,False
2018-06-20,0,61,False
2018-06-21,0,82,False
2018-06-22,0,74,False
2018-06-23,0,59,False
2018-06-24,0,71,False
2018-06-25,0,40,False
2018-06-26,0,70,False
2018-06-27,0,50,False
2018-06-28,0,51,False
2018-06-29,0,54,False
2018-06-30,0,24,False
2018-07-01,0,47,False
2018-07-02,0,30,False
2018-07-03,0,41,False
2018-07-04,0,21,False
2018-07-05,0,63,False
2018-07-06,0,20,False
date,Sandrine Niamien,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Ange N'Guessan,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Rebecca Elloh,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Ida Guehai,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Fernande Tchetche,Ivory Coast football,isPartial
2018-06-08,0,21,False
2018-06-09,0,48,False
2018-06-10,0,96,False
2018-06-11,0,59,False
2018-06-12,0,28,False
2018-06-13,0,38,False
2018-06-14,0,40,False
2018-06-15,0,64,False
2018-06-16,0,72,False
2018-06-17,0,59,False
2018-06-18,0,61,False
2018-06-19,0,100,False
2018-06-20,0,61,False
2018-06-21,0,82,False
2018-06-22,0,74,False
2018-06-23,0,59,False
2018-06-24,0,71,False
2018-06-25,0,40,False
2018-06-26,0,70,False
2018-06-27,0,50,False
2018-06-28,0,51,False
2018-06-29,0,54,False
2018-06-30,0,24,False
2018-07-01,0,47,False
2018-07-02,0,30,False
2018-07-03,0,41,False
2018-07-04,0,21,False
2018-07-05,0,63,False
2018-07-06,0,20,False
date,Josée Nahi,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Christine Lohoues,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Dominique Thiamale,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Nadège Cissé,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Binta Diakité,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Jessica Aby,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,11,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,11,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Aminata Haidara,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Sophie Aguie,Ivory Coast football,isPartial
2018-06-08,0,21,False
2018-06-09,0,48,False
2018-06-10,0,96,False
2018-06-11,0,59,False
2018-06-12,0,28,False
2018-06-13,0,38,False
2018-06-14,0,40,False
2018-06-15,0,64,False
2018-06-16,0,72,False
2018-06-17,0,59,False
2018-06-18,0,61,False
2018-06-19,0,100,False
2018-06-20,0,61,False
2018-06-21,0,82,False
2018-06-22,0,74,False
2018-06-23,0,59,False
2018-06-24,0,71,False
2018-06-25,0,40,False
2018-06-26,0,70,False
2018-06-27,0,50,False
2018-06-28,0,51,False
2018-06-29,0,54,False
2018-06-30,0,24,False
2018-07-01,0,47,False
2018-07-02,0,30,False
2018-07-03,0,41,False
2018-07-04,0,21,False
2018-07-05,0,63,False
2018-07-06,0,20,False
date,Raymonde Kacou,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Cynthia Djohore,Ivory Coast football,isPartial
2018-06-08,0,0,False
2018-06-09,0,0,False
2018-06-10,0,27,False
2018-06-11,0,44,False
2018-06-12,0,11,False
2018-06-13,0,21,False
2018-06-14,0,23,False
2018-06-15,0,24,False
2018-06-16,0,40,False
2018-06-17,0,13,False
2018-06-18,0,22,False
2018-06-19,0,100,False
2018-06-20,0,34,False
2018-06-21,0,68,False
2018-06-22,0,59,False
2018-06-23,0,27,False
2018-06-24,0,39,False
2018-06-25,0,22,False
2018-06-26,0,45,False
2018-06-27,0,33,False
2018-06-28,0,34,False
2018-06-29,0,24,False
2018-06-30,0,13,False
2018-07-01,0,39,False
2018-07-02,0,11,False
2018-07-03,0,23,False
2018-07-04,0,12,False
2018-07-05,0,0,False
2018-07-06,0,0,False
date,Ingrid Hjelmseth,Norway football,isPartial
2018-06-08,0,59,False
2018-06-09,0,73,False
2018-06-10,0,0,False
2018-06-11,0,54,False
2018-06-12,0,40,False
2018-06-13,0,46,False
2018-06-14,0,37,False
2018-06-15,0,39,False
2018-06-16,0,43,False
2018-06-17,0,100,False
2018-06-18,0,98,False
2018-06-19,0,54,False
2018-06-20,0,56,False
2018-06-21,0,50,False
2018-06-22,0,58,False
2018-06-23,0,43,False
2018-06-24,0,72,False
2018-06-25,0,49,False
2018-06-26,0,31,False
2018-06-27,0,36,False
2018-06-28,0,43,False
2018-06-29,0,26,False
2018-06-30,0,36,False
2018-07-01,0,71,False
2018-07-02,0,43,False
2018-07-03,0,62,False
2018-07-04,0,19,False
2018-07-05,0,13,False
2018-07-06,0,31,False
date,Maria Thorisdottir,Norway football,isPartial
2018-06-08,0,59,False
2018-06-09,0,73,False
2018-06-10,7,0,False
2018-06-11,0,54,False
2018-06-12,0,40,False
2018-06-13,0,46,False
2018-06-14,0,37,False
2018-06-15,0,39,False
2018-06-16,0,43,False
2018-06-17,0,100,False
2018-06-18,0,98,False
2018-06-19,6,54,False
2018-06-20,0,56,False
2018-06-21,0,50,False
2018-06-22,0,58,False
2018-06-23,0,43,False
2018-06-24,0,72,False
2018-06-25,0,49,False
2018-06-26,6,31,False
2018-06-27,0,36,False
2018-06-28,0,43,False
2018-06-29,0,26,False
2018-06-30,0,36,False
2018-07-01,0,71,False
2018-07-02,0,43,False
2018-07-03,6,62,False
2018-07-04,0,19,False
2018-07-05,0,13,False
2018-07-06,0,31,False
date,Marita Skammelsrud Lund,Norway football,isPartial
2018-06-08,0,59,False
2018-06-09,0,73,False
2018-06-10,0,0,False
2018-06-11,0,54,False
2018-06-12,0,40,False
2018-06-13,0,46,False
2018-06-14,0,37,False
2018-06-15,0,39,False
2018-06-16,0,43,False
2018-06-17,0,100,False
2018-06-18,0,98,False
2018-06-19,0,54,False
2018-06-20,0,56,False
2018-06-21,0,50,False
2018-06-22,0,58,False
2018-06-23,0,43,False
2018-06-24,0,72,False
2018-06-25,0,49,False
2018-06-26,0,31,False
2018-06-27,0,36,False
2018-06-28,0,43,False
2018-06-29,0,26,False
2018-06-30,0,36,False
2018-07-01,0,71,False
2018-07-02,0,43,False
2018-07-03,0,62,False
2018-07-04,0,19,False
2018-07-05,0,13,False
2018-07-06,0,31,False
date,Gry Tofte Ims,Norway football,isPartial
2018-06-08,0,59,False
2018-06-09,0,73,False
2018-06-10,0,0,False
2018-06-11,0,54,False
2018-06-12,0,40,False
2018-06-13,0,46,False
2018-06-14,0,37,False
2018-06-15,0,39,False
2018-06-16,0,43,False
2018-06-17,0,100,False
2018-06-18,0,98,False
2018-06-19,0,54,False
2018-06-20,0,56,False
2018-06-21,0,50,False
2018-06-22,0,58,False
2018-06-23,0,43,False
2018-06-24,0,72,False
2018-06-25,0,49,False
2018-06-26,0,31,False
2018-06-27,0,36,False
2018-06-28,0,43,False
2018-06-29,0,26,False
2018-06-30,0,36,False
2018-07-01,0,71,False
2018-07-02,0,43,False
2018-07-03,0,62,False
2018-07-04,0,19,False
2018-07-05,0,13,False
2018-07-06,0,31,False
date,Lisa-Marie Karlseng Utland,Norway football,isPartial
2018-06-08,0,59,False
2018-06-09,0,73,False
2018-06-10,0,0,False
2018-06-11,0,54,False
2018-06-12,0,40,False
2018-06-13,0,46,False
2018-06-14,6,37,False
2018-06-15,0,39,False
2018-06-16,0,43,False
2018-06-17,0,100,False
2018-06-18,0,98,False
2018-06-19,0,54,False
2018-06-20,0,56,False
2018-06-21,0,50,False
2018-06-22,0,58,False
2018-06-23,0,43,False
2018-06-24,0,72,False
2018-06-25,0,49,False
2018-06-26,0,31,False
2018-06-27,0,36,False
2018-06-28,0,43,False
2018-06-29,0,26,False
2018-06-30,0,36,False
2018-07-01,0,71,False
2018-07-02,0,43,False
2018-07-03,0,62,False
2018-07-04,0,19,False
2018-07-05,0,13,False
2018-07-06,0,31,False
date,Maren Mjelde,Norway football,isPartial
2018-06-08,0,59,False
2018-06-09,0,73,False
2018-06-10,0,0,False
2018-06-11,0,54,False
2018-06-12,0,40,False
2018-06-13,0,46,False
2018-06-14,0,37,False
2018-06-15,6,39,False
2018-06-16,0,43,False
2018-06-17,0,100,False
2018-06-18,6,98,False
2018-06-19,0,54,False
2018-06-20,0,56,False
2018-06-21,0,50,False
2018-06-22,0,58,False
2018-06-23,0,43,False
2018-06-24,0,72,False
2018-06-25,6,49,False
2018-06-26,0,31,False
2018-06-27,0,36,False
2018-06-28,0,43,False
2018-06-29,0,26,False
2018-06-30,0,36,False
2018-07-01,0,71,False
2018-07-02,0,43,False
2018-07-03,0,62,False
2018-07-04,0,19,False
2018-07-05,0,13,False
2018-07-06,0,31,False
date,Trine Rønning,Norway football,isPartial
2018-06-08,0,59,False
2018-06-09,0,70,False
2018-06-10,0,57,False
2018-06-11,0,54,False
2018-06-12,0,46,False
2018-06-13,0,43,False
2018-06-14,0,48,False
2018-06-15,0,33,False
2018-06-16,0,86,False
2018-06-17,0,77,False
2018-06-18,0,87,False
2018-06-19,0,58,False
2018-06-20,0,42,False
2018-06-21,0,67,False
2018-06-22,7,51,False
2018-06-23,0,53,False
2018-06-24,0,73,False
2018-06-25,0,58,False
2018-06-26,0,31,False
2018-06-27,0,52,False
2018-06-28,0,49,False
2018-06-29,0,48,False
2018-06-30,0,53,False
2018-07-01,0,100,False
2018-07-02,7,45,False
2018-07-03,0,59,False
2018-07-04,0,44,False
2018-07-05,0,29,False
